Number of Vertices,Time Q1 (ms),Time Q2 (ms)
213,131.02984428405762,26.011943817138672
214,130.02943992614746,26.006698608398438
215,128.04388999938965,27.01258659362793
216,132.02929496765137,27.005434036254883
217,134.03725624084473,27.993440628051758
218,131.0100555419922,27.00662612915039
219,139.03093338012695,28.007030487060547
220,136.6438865661621,27.01258659362793
221,138.03625106811523,37.998199462890625
222,144.11687850952148,32.98807144165039
223,140.0442123413086,29.006481170654297
224,146.03924751281738,29.000282287597656
225,142.17138290405273,30.026912689208984
226,142.01879501342773,29.02674674987793
227,148.03266525268555,30.00664710998535
228,148.03338050842285,30.00664710998535
229,152.0242691040039,31.015396118164062
230,152.13418006896973,31.00728988647461
231,148.03409576416016,31.006336212158203
232,161.01598739624023,31.02731704711914
233,157.01651573181152,31.019926071166992
234,161.0565185546875,33.00738334655762
235,157.0417881011963,31.000852584838867
236,158.04171562194824,31.006813049316406
237,160.04180908203125,33.00762176513672
238,167.0515537261963,34.00754928588867
239,164.31236267089844,31.987667083740234
240,163.08259963989258,33.02741050720215
241,162.02378273010254,33.01358222961426
242,170.0587272644043,33.00142288208008
243,170.59898376464844,34.55090522766113
244,171.58150672912598,32.007455825805664
245,169.0380573272705,33.00738334655762
246,176.0258674621582,38.0098819732666
247,178.03359031677246,35.02154350280762
248,177.0460605621338,35.00795364379883
249,178.01928520202637,38.022756576538086
250,184.04126167297363,36.00192070007324
251,184.0193271636963,36.01670265197754
252,194.05245780944824,36.02147102355957
253,184.0345859527588,36.00883483886719
254,185.0419044494629,36.98897361755371
255,184.04722213745117,36.00263595581055
256,198.59027862548828,49.00693893432617
257,188.02237510681152,39.00909423828125
258,194.0438747406006,37.015676498413086
259,196.09427452087402,39.008140563964844
260,193.0379867553711,39.014577865600586
261,195.04404067993164,39.00957107543945
262,201.04503631591797,40.00258445739746
263,201.12252235412598,40.015220642089844
264,201.04551315307617,39.00909423828125
265,204.03361320495605,40.00258445739746
266,209.04779434204102,52.915096282958984
267,204.04648780822754,40.003299713134766
268,204.15568351745605,41.015625
269,210.06083488464355,42.24872589111328
270,205.65319061279297,42.00935363769531
271,219.04921531677246,47.01066017150879
272,213.0603790283203,43.00355911254883
273,211.0285758972168,43.02835464477539
274,215.0421142578125,42.00911521911621
275,214.0491008758545,41.00203514099121
276,227.0505428314209,45.023202896118164
277,223.01006317138672,43.99299621582031
278,235.06546020507812,45.00412940979004
279,224.05052185058594,44.00992393493652
280,232.93542861938477,44.64364051818848
281,240.04793167114258,46.01144790649414
282,242.05446243286133,48.0039119720459
283,233.6280345916748,47.02472686767578
284,239.05396461486816,48.004865646362305
285,242.05541610717773,48.00987243652344
286,237.48183250427246,47.01089859008789
287,243.05987358093262,51.009416580200195
288,243.07537078857422,46.998023986816406
289,255.7203769683838,46.998023986816406
290,249.05014038085938,50.01115798950195
291,242.06042289733887,48.004865646362305
292,245.07451057434082,47.00469970703125
293,252.06279754638672,49.00527000427246
294,254.06336784362793,51.99289321899414
295,254.12321090698242,49.0109920501709
296,253.05819511413574,50.01091957092285
297,261.31176948547363,49.98183250427246
298,256.2854290008545,49.024343490600586
299,261.0657215118408,51.010847091674805
300,277.6477336883545,52.0174503326416
301,272.05491065979004,49.99804496765137
302,287.5785827636719,52.0176887512207
303,277.14085578918457,51.01132392883301
304,266.0677433013916,52.018165588378906
305,277.0562171936035,54.00681495666504
306,270.05481719970703,52.01148986816406
307,274.0740776062012,53.01237106323242
308,271.72255516052246,51.99933052062988
309,276.05652809143066,53.011417388916016
310,278.0756950378418,55.013418197631836
311,278.58853340148926,55.05704879760742
312,284.06429290771484,59.00716781616211
313,278.073787689209,56.16450309753418
314,288.97953033447266,58.53462219238281
315,287.05859184265137,55.01842498779297
316,290.78102111816406,55.013418197631836
317,279.050350189209,54.01873588562012
318,302.06823348999023,59.602975845336914
319,299.1454601287842,59.032440185546875
320,305.0827980041504,60.019493103027344
321,303.0681610107422,59.01360511779785
322,296.0667610168457,57.0068359375
323,304.58950996398926,58.013200759887695
324,310.0759983062744,61.00797653198242
325,314.0709400177002,62.00122833251953
326,333.0578804016113,64.01228904724121
327,312.084436416626,60.99343299865723
328,316.0595893859863,65.00673294067383
329,316.6699409484863,62.014102935791016
330,326.69758796691895,61.00869178771973
331,323.09484481811523,67.02041625976562
332,323.1513500213623,61.01369857788086
333,318.09186935424805,66.99728965759277
334,328.06992530822754,64.12220001220703
335,327.0678520202637,62.013864517211914
336,333.67013931274414,64.0265941619873
337,322.1714496612549,61.03396415710449
338,341.06969833374023,63.01403045654297
339,331.0685157775879,63.30370903015137
340,346.0836410522461,66.02168083190918
341,336.6110324859619,67.99459457397461
342,349.11203384399414,65.98281860351562
343,348.2639789581299,67.00897216796875
344,347.06568717956543,66.02120399475098
345,350.26097297668457,67.03042984008789
346,361.0820770263672,66.01405143737793
347,349.11084175109863,66.03622436523438
348,367.0825958251953,69.00954246520996
349,358.02221298217773,69.0155029296875
350,360.0804805755615,69.00930404663086
351,351.14431381225586,68.02153587341309
352,351.84383392333984,69.00835037231445
353,376.07860565185547,73.00305366516113
354,386.08670234680176,70.01566886901855
355,368.15786361694336,70.00350952148438
356,380.34510612487793,74.75113868713379
357,368.6861991882324,71.00248336791992
358,372.0841407775879,72.00288772583008
359,384.6750259399414,72.44396209716797
360,387.0809078216553,73.01640510559082
361,388.0937099456787,74.99814033508301
362,400.09093284606934,77.00395584106445
363,407.0854187011719,76.02334022521973
364,396.53968811035156,77.02326774597168
365,396.10743522644043,75.0112533569336
366,400.1271724700928,75.01077651977539
367,400.09021759033203,76.02310180664062
368,413.1488800048828,78.03010940551758
369,424.09539222717285,78.0174732208252
370,429.69512939453125,79.01191711425781
371,434.08656120300293,81.00152015686035
372,408.09178352355957,78.00531387329102
373,414.19100761413574,78.0172348022461
374,425.1081943511963,81.01272583007812
375,421.0824966430664,80.03067970275879
376,417.07420349121094,81.03060722351074
377,420.09472846984863,78.00555229187012
378,416.22424125671387,81.01844787597656
379,424.26061630249023,82.01837539672852
380,435.40453910827637,82.01837539672852
381,452.09574699401855,84.01918411254883
382,429.08644676208496,82.0162296295166
383,429.0950298309326,83.01043510437012
384,438.08460235595703,83.03308486938477
385,437.2422695159912,84.01894569396973
386,455.0824165344238,85.02006530761719
387,434.11755561828613,85.0069522857666
388,450.62971115112305,88.02032470703125
389,461.1067771911621,111.02485656738281
390,441.10655784606934,84.01799201965332
391,453.60398292541504,85.01958847045898
392,489.09521102905273,87.01968193054199
393,457.0884704589844,85.03413200378418
394,458.1031799316406,87.63742446899414
395,472.1062183380127,92.02075004577637
396,471.24719619750977,91.02773666381836
397,492.1107292175293,89.64037895202637
398,481.0934066772461,90.02041816711426
399,464.19239044189453,115.01932144165039
400,476.1075973510742,90.1031494140625
401,487.09583282470703,116.02640151977539
402,494.72951889038086,93.02115440368652
403,478.18565368652344,97.00846672058105
404,500.11253356933594,95.02243995666504
405,490.1106357574463,91.02153778076172
406,484.112024307251,96.02236747741699
407,512.3233795166016,96.0075855255127
408,539.1378402709961,93.02115440368652
409,485.1832389831543,91.02129936218262
410,509.11474227905273,93.02115440368652
411,513.1158828735352,97.02134132385254
412,508.2662105560303,95.02196311950684
413,509.1207027435303,95.01481056213379
414,517.1167850494385,97.02181816101074
415,494.1225051879883,94.02084350585938
416,538.5665893554688,101.03607177734375
417,505.1121711730957,95.59130668640137
418,519.6890830993652,98.02794456481934
419,532.7062606811523,100.02255439758301
420,527.6360511779785,95.02863883972168
421,512.0959281921387,95.03483772277832
422,537.639856338501,98.01578521728516
423,519.6647644042969,97.02205657958984
424,552.0455837249756,101.03535652160645
425,517.1043872833252,96.03381156921387
426,545.1152324676514,105.03077507019043
427,544.1153049468994,103.03688049316406
428,551.2607097625732,101.02200508117676
429,541.1078929901123,103.03020477294922
430,566.1134719848633,104.02512550354004
431,562.2212886810303,133.02993774414062
432,558.1786632537842,105.02314567565918
433,581.1312198638916,101.55320167541504
434,586.3261222839355,140.09714126586914
435,584.1317176818848,104.02369499206543
436,578.1252384185791,137.03179359436035
437,599.9045372009277,111.00482940673828
438,584.6736431121826,108.28304290771484
439,555.1252365112305,104.02321815490723
440,608.1368923187256,116.02663993835449
441,587.1412754058838,111.09662055969238
442,580.1758766174316,106.02235794067383
443,582.1371078491211,108.04438591003418
444,598.1347560882568,110.75282096862793
445,594.1331386566162,110.0311279296875
446,602.1485328674316,111.02485656738281
447,599.7335910797119,116.03975296020508
448,614.192008972168,114.02559280395508
449,600.2087593078613,112.03956604003906
450,632.2407722473145,116.53518676757812
451,620.1415061950684,114.02702331542969
452,608.137845993042,115.01073837280273
453,607.1550846099854,148.0412483215332
454,620.1395988464355,112.02669143676758
455,627.718448638916,119.02046203613281
456,623.37327003479,115.03291130065918
457,624.6988773345947,117.02656745910645
458,618.1390285491943,116.12105369567871
459,610.1381778717041,117.02585220336914
460,641.1445140838623,121.02723121643066
461,646.13938331604,119.02666091918945
462,649.1456031799316,121.02723121643066
463,648.277759552002,119.02642250061035
464,640.7709121704102,121.02818489074707
465,646.282434463501,125.02813339233398
466,656.7461490631104,121.02842330932617
467,678.7712574005127,122.02739715576172
468,665.1434898376465,127.03633308410645
469,658.1344604492188,121.13451957702637
470,648.1466293334961,122.02715873718262
471,668.1644916534424,123.02756309509277
472,678.1527996063232,129.0285587310791
473,672.1515655517578,129.0295124053955
474,665.1506423950195,121.02770805358887
475,685.2154731750488,125.02932548522949
476,669.1503524780273,129.01663780212402
477,707.1466445922852,126.04737281799316
478,672.1632480621338,121.02746963500977
479,668.708086013794,126.02853775024414
480,708.8298797607422,135.03265380859375
481,678.2407760620117,125.02908706665039
482,687.3695850372314,126.02877616882324
483,695.3737735748291,128.02934646606445
484,722.820520401001,131.03699684143066
485,698.1444358825684,130.04255294799805
486,722.3148345947266,135.02979278564453
487,709.2316150665283,130.02991676330566
488,726.7465591430664,134.03701782226562
489,715.8150672912598,136.03711128234863
490,731.1646938323975,133.02350044250488
491,720.6974029541016,134.0162754058838
492,734.3158721923828,132.03883171081543
493,735.6998920440674,136.0323429107666
494,732.7191829681396,137.03060150146484
495,741.2383556365967,136.04497909545898
496,736.1888885498047,135.0235939025879
497,731.1904430389404,178.04527282714844
498,757.164478302002,136.04211807250977
499,753.1692981719971,140.05160331726074
500,792.7262783050537,142.03953742980957
501,747.180700302124,147.10330963134766
502,819.1792964935303,142.03381538391113
503,748.0959892272949,145.5543041229248
504,826.9743919372559,147.04608917236328
505,780.2069187164307,154.02889251708984
506,777.2138118743896,146.03281021118164
507,825.2971172332764,151.03387832641602
508,764.286994934082,141.04437828063965
509,807.1882724761963,152.0218849182129
510,801.161527633667,148.04601669311523
511,777.1742343902588,149.62029457092285
512,780.8213233947754,142.01855659484863
513,782.3805809020996,147.1540927886963
514,802.7043342590332,144.03295516967773
515,799.8030185699463,151.4143943786621
516,828.2852172851562,148.03361892700195
517,814.1839504241943,149.0323543548584
518,791.8331623077393,146.11053466796875
519,830.277681350708,151.03435516357422
520,839.8222923278809,154.0353298187256
521,830.4908275604248,146.03328704833984
522,828.193187713623,151.0334014892578
523,887.7034187316895,155.02309799194336
524,829.3712139129639,157.05442428588867
525,840.383768081665,152.0218849182129
526,834.3484401702881,154.02770042419434
527,826.8568515777588,150.0377655029297
528,848.2539653778076,153.03349494934082
529,842.8606986999512,160.02798080444336
530,869.3826198577881,154.02865409851074
531,850.6968021392822,156.0351848602295
532,840.1486873626709,158.0362319946289
533,862.1881008148193,154.04152870178223
534,873.7924098968506,158.02335739135742
535,876.3766288757324,160.0351333618164
536,897.4237442016602,162.0504856109619
537,855.0708293914795,155.5643081665039
538,891.7732238769531,162.02473640441895
539,866.1887645721436,159.03687477111816
540,886.2814903259277,160.04204750061035
541,871.1967468261719,157.66000747680664
542,875.1912117004395,159.02137756347656
543,899.8937606811523,163.03682327270508
544,928.7548065185547,168.0288314819336
545,894.2015171051025,165.04335403442383
546,910.2113246917725,159.03663635253906
547,886.6889476776123,167.07825660705566
548,904.5264720916748,161.03672981262207
549,905.2095413208008,165.0373935699463
550,998.2113838195801,169.0378189086914
551,887.2201442718506,170.03870010375977
552,932.826042175293,168.03789138793945
553,949.1403102874756,169.04354095458984
554,949.193000793457,167.0379638671875
555,909.2254638671875,169.0378189086914
556,938.6725425720215,169.04473304748535
557,959.2788219451904,173.04491996765137
558,940.7401084899902,173.10833930969238
559,946.199893951416,171.05722427368164
560,990.9062385559082,192.32845306396484
561,943.0944919586182,172.61600494384766
562,946.7048645019531,174.0267276763916
563,962.2817039489746,176.0404109954834
564,956.1238288879395,172.04523086547852
565,980.1819324493408,178.02953720092773
566,1004.7862529754639,182.04236030578613
567,1042.290449142456,183.04753303527832
568,1011.2648010253906,187.02244758605957
569,985.2077960968018,176.04374885559082
570,982.262372970581,178.04646492004395
571,1013.2384300231934,185.0426197052002
572,1017.2686576843262,180.04083633422852
573,993.9126968383789,183.04204940795898
574,1011.2321376800537,185.2242946624756
575,1002.3787021636963,179.04376983642578
576,1008.2206726074219,181.0472011566162
577,1007.2314739227295,187.0443820953369
578,1028.2423496246338,193.04537773132324
579,1010.5979442596436,190.0489330291748
580,1030.7564735412598,193.03488731384277
581,1024.4040489196777,192.03543663024902
582,1063.138723373413,191.02907180786133
583,1029.8576354980469,186.049222946167
584,1033.2989692687988,192.03805923461914
585,1049.252986907959,193.0370330810547
586,1080.8730125427246,202.0266056060791
587,1027.2841453552246,181.0469627380371
588,1066.2322044372559,189.0430450439453
589,1052.231788635254,192.02756881713867
590,1075.7758617401123,194.0305233001709
591,1072.7407932281494,201.0507583618164
592,1038.9330387115479,193.59922409057617
593,1066.3926601409912,200.03795623779297
594,1079.5354843139648,198.06480407714844
595,1087.4357223510742,203.04560661315918
596,1115.7879829406738,195.0242519378662
597,1074.0489959716797,194.0450668334961
598,1078.2668590545654,190.04249572753906
599,1113.3825778961182,198.03833961486816
600,1078.3309936523438,193.07208061218262
601,1099.440097808838,199.04446601867676
602,1108.9487075805664,194.075345993042
603,1085.197925567627,193.04394721984863
604,1090.3887748718262,196.0585117340088
605,1120.4135417938232,208.03570747375488
606,1131.826639175415,212.04757690429688
607,1134.2875957489014,202.1632194519043
608,1146.256923675537,199.04613494873047
609,1140.2626037597656,257.0514678955078
610,1120.6629276275635,206.04634284973145
611,1143.4659957885742,207.05294609069824
612,1132.2779655456543,210.127592086792
613,1158.858060836792,200.08158683776855
614,1160.3338718414307,207.0457935333252
615,1144.270658493042,207.6733112335205
616,1120.781660079956,206.0408592224121
